TAI Time at Start of Scan replicated across the swath (Time UTC+0);Geodetic Latitude (Degrees_north);Geodetic Longitude (Degrees_east);Deep Blue AOT at 0.55 micron for land with higher quality data (Quality flag=2,3) (None);Standard deviation of Deep Blue AOT at 0.55 micron for land with  all quality data (Quality flag=1,2,3) (None);Deep Blue Aerosol Confidence Flag (0= No Confidence (or fill),  1= Marginal, 2= Good, 3= Very Good) (None);Averaged topographic altitude (in km) for Land (KM)
2019-09-10T11:25:41.000000;39.146782;-7.886086;123;90;3;18
2019-09-10T11:25:42.000000;39.218075;-9.092351;46;47;2;9
2019-09-10T11:25:42.000000;39.202198;-8.970816;47;37;2;11
2019-09-10T11:25:42.000000;39.186325;-8.8503275;43;43;3;10
2019-09-10T11:25:42.000000;39.170464;-8.730896;41;35;2;1
2019-09-10T11:25:42.000000;39.138573;-8.493788;49;38;3;8
2019-09-10T11:25:42.000000;39.122585;-8.376348;50;47;3;10
2019-09-10T11:25:42.000000;39.106564;-8.259529;71;48;3;13
2019-09-10T11:25:42.000000;39.09051;-8.143389;81;70;3;8
2019-09-10T11:25:42.000000;39.07438;-8.02758;97;50;3;16
2019-09-10T11:25:44.000000;39.129448;-9.117114;50;47;3;21
2019-09-10T11:25:44.000000;39.05007;-8.519609;49;38;3;8
2019-09-10T11:25:44.000000;39.034103;-8.402292;59;38;3;10
2019-09-10T11:25:44.000000;39.01811;-8.285721;87;57;3;6
2019-09-10T11:25:44.000000;39.00205;-8.16955;65;51;3;12
2019-09-10T11:25:44.000000;38.98595;-8.053986;161;76;3;13
2019-09-10T11:25:45.000000;39.04066;-9.141602;71;46;3;21
2019-09-10T11:25:45.000000;38.945442;-8.427883;63;43;3;4
2019-09-10T11:25:45.000000;38.92945;-8.311324;65;39;3;9
2019-09-10T11:25:45.000000;38.91341;-8.195335;90;66;3;13
2019-09-10T11:25:45.000000;38.89733;-8.079918;110;67;3;15
2019-09-10T11:25:47.000000;38.967873;-9.288802;54;60;3;17
2019-09-10T11:25:47.000000;38.872833;-8.570696;48;41;3;7
2019-09-10T11:25:47.000000;38.856907;-8.453717;43;34;3;7
2019-09-10T11:25:47.000000;38.840927;-8.337297;56;54;3;12
2019-09-10T11:25:47.000000;38.82492;-8.221513;122;75;2;13
2019-09-10T11:25:47.000000;38.808846;-8.106166;104;63;3;-9999
2019-09-10T11:25:47.000000;38.792725;-7.991341;117;56;3;-9999
2019-09-10T11:25:47.000000;38.77654;-7.876899;146;78;3;-9999
2019-09-10T11:25:48.000000;38.87909;-9.313293;45;61;3;13
2019-09-10T11:25:48.000000;38.80002;-8.713512;41;34;3;5
2019-09-10T11:25:48.000000;38.784134;-8.595957;58;44;3;7
2019-09-10T11:25:48.000000;38.76822;-8.479086;53;53;3;10
2019-09-10T11:25:48.000000;38.752266;-8.362843;116;87;3;12
2019-09-10T11:25:48.000000;38.73626;-8.247134;97;62;3;-9999
2019-09-10T11:25:48.000000;38.720203;-8.131922;118;38;3;26
2019-09-10T11:25:48.000000;38.7041;-8.017218;174;95;3;31
2019-09-10T11:25:48.000000;38.687946;-7.902999;213;76;3;-9999
2019-09-10T11:25:50.000000;38.679718;-8.50485;97;77;2;11
2019-09-10T11:25:50.000000;38.66378;-8.388732;116;61;3;15
2019-09-10T11:25:50.000000;38.647797;-8.273195;121;52;3;18
2019-09-10T11:25:50.000000;38.631756;-8.158114;146;112;2;26
2019-09-10T11:25:50.000000;38.61566;-8.043502;163;67;3;35
2019-09-10T11:25:50.000000;38.59953;-7.929454;242;124;3;-9999
2019-09-10T11:25:50.000000;38.583324;-7.8157077;235;105;3;24
2019-09-10T11:25:51.000000;38.591057;-8.530209;109;70;3;5
2019-09-10T11:25:51.000000;38.57512;-8.414117;106;65;3;15
2019-09-10T11:25:51.000000;38.559147;-8.2986765;109;60;3;22
2019-09-10T11:25:51.000000;38.543144;-8.183836;94;54;3;23
2019-09-10T11:25:51.000000;38.527073;-8.069429;145;77;3;26
2019-09-10T11:25:51.000000;38.510956;-7.955491;204;104;3;22
2019-09-10T11:25:51.000000;38.494762;-7.8418417;255;63;3;-9999
2019-09-10T11:25:53.000000;38.43866;-8.095819;221;70;3;17
2019-09-10T11:25:53.000000;38.42255;-7.981943;248;69;3;-9999
2019-09-10T11:25:53.000000;38.406364;-7.8683724;205;68;2;27
2019-09-10T11:25:54.000000;38.31778;-7.894453;188;99;3;-9999
2019-09-10T11:25:55.000000;38.213158;-7.807966;212;119;3;20
2019-09-10T11:26:03.000000;37.866333;-8.618026;136;92;3;12
2019-09-05T11:07:14.000000;39.553185;-8.470427;109;47;3;9
2019-09-05T11:07:14.000000;39.53531;-8.282201;99;38;2;20
2019-09-05T11:07:14.000000;39.517685;-8.099796;110;61;2;18
2019-09-05T11:07:14.000000;39.500175;-7.9215817;172;39;3;19
2019-09-05T11:07:15.000000;39.499805;-8.875901;72;42;2;38
2019-09-05T11:07:15.000000;39.481953;-8.6810255;106;63;3;15
2019-09-05T11:07:15.000000;39.464134;-8.490129;127;74;3;4
2019-09-05T11:07:15.000000;39.446323;-8.302765;104;41;3;8
2019-09-05T11:07:15.000000;39.42865;-8.12004;115;50;3;12
2019-09-05T11:07:15.000000;39.41104;-7.941;142;35;3;26
2019-09-05T11:07:17.000000;39.41115;-8.898005;97;33;3;15
2019-09-05T11:07:17.000000;39.393143;-8.701607;134;50;3;8
2019-09-05T11:07:17.000000;39.375286;-8.510565;117;45;3;1
2019-09-05T11:07:17.000000;39.35736;-8.322285;124;48;3;17
2019-09-05T11:07:17.000000;39.339775;-8.140577;102;52;3;13
2019-09-05T11:07:17.000000;39.322227;-7.9623466;138;46;3;19
2019-09-05T11:07:18.000000;39.322113;-8.91737;85;28;3;8
2019-09-05T11:07:18.000000;39.304058;-8.720751;137;68;3;7
2019-09-05T11:07:18.000000;39.286186;-8.529763;94;41;3;2
2019-09-05T11:07:18.000000;39.26831;-8.342171;107;50;3;14
2019-09-05T11:07:18.000000;39.25065;-8.15991;97;46;3;19
2019-09-05T11:07:18.000000;39.23319;-7.9826803;122;62;3;17
2019-09-05T11:07:18.000000;39.215828;-7.809307;164;88;3;17
2019-09-05T11:07:20.000000;39.251423;-9.13941;82;42;3;5
2019-09-05T11:07:20.000000;39.233177;-8.93704;75;37;3;8
2019-09-05T11:07:20.000000;39.215134;-8.740779;88;58;3;5
2019-09-05T11:07:20.000000;39.19719;-8.549241;81;40;2;8
2019-09-05T11:07:20.000000;39.17941;-8.36281;98;47;3;10
2019-09-05T11:07:20.000000;39.16174;-8.180668;103;53;3;16
2019-09-05T11:07:20.000000;39.14425;-8.003333;116;57;3;17
2019-09-05T11:07:21.000000;39.162266;-9.15719;68;40;3;10
2019-09-05T11:07:21.000000;39.144096;-8.955925;69;39;3;5
2019-09-05T11:07:21.000000;39.126083;-8.760193;73;52;3;0
2019-09-05T11:07:21.000000;39.108135;-8.568804;66;38;3;5
2019-09-05T11:07:21.000000;39.090294;-8.381941;68;44;3;14
2019-09-05T11:07:21.000000;39.072647;-8.200241;94;58;3;18
2019-09-05T11:07:21.000000;39.055187;-8.023346;127;55;3;17
2019-09-05T11:07:23.000000;39.073364;-9.176546;95;50;3;12
2019-09-05T11:07:23.000000;39.055237;-8.975996;88;57;2;2
2019-09-05T11:07:23.000000;39.03719;-8.780127;67;48;2;0
2019-09-05T11:07:23.000000;39.019203;-8.588564;71;40;3;8
2019-09-05T11:07:23.000000;39.001488;-8.403159;89;42;3;4
2019-09-05T11:07:23.000000;38.983864;-8.221829;102;57;3;5
2019-09-05T11:07:23.000000;38.96634;-8.044503;151;72;3;11
2019-09-05T11:07:24.000000;38.93016;-8.608435;57;38;3;2
2019-09-05T11:07:24.000000;38.91236;-8.422362;82;51;3;8
2019-09-05T11:07:24.000000;38.894745;-8.241336;70;46;3;9
2019-09-05T11:07:24.000000;38.877235;-8.064311;100;56;3;14
2019-09-05T11:07:24.000000;38.85986;-7.8913693;162;71;3;20
2019-09-05T11:07:26.000000;38.841244;-8.628065;84;39;3;7
2019-09-05T11:07:26.000000;38.823467;-8.4424305;80;41;3;11
2019-09-05T11:07:26.000000;38.805817;-8.26125;129;71;3;16
2019-09-05T11:07:26.000000;38.7883;-8.084313;89;53;3;23
2019-09-05T11:07:26.000000;38.770966;-7.911965;141;59;3;24
2019-09-05T11:07:27.000000;38.75196;-8.647051;102;48;3;7
2019-09-05T11:07:27.000000;38.73421;-8.461834;109;54;3;8
2019-09-05T11:07:27.000000;38.71652;-8.280409;100;64;3;19
2019-09-05T11:07:27.000000;38.698975;-8.103381;93;49;3;30
2019-09-05T11:07:27.000000;38.6817;-7.93171;167;56;3;-9999
2019-09-05T11:07:29.000000;38.663227;-8.667351;132;51;2;6
2019-09-05T11:07:29.000000;38.64544;-8.482026;130;61;3;11
2019-09-05T11:07:29.000000;38.627743;-8.300717;115;42;3;23
2019-09-05T11:07:29.000000;38.6102;-8.1238785;91;43;3;34
2019-09-05T11:07:29.000000;38.592915;-7.9523554;148;89;3;31
2019-09-05T11:07:30.000000;38.57411;-8.686677;94;55;2;2
2019-09-05T11:07:30.000000;38.556313;-8.501431;138;52;3;9
2019-09-05T11:07:30.000000;38.538628;-8.320452;87;43;3;20
2019-09-05T11:07:30.000000;38.521164;-8.144562;85;46;3;23
2019-09-05T11:07:30.000000;38.503876;-7.9731226;149;74;3;22
2019-09-05T11:07:30.000000;38.48672;-7.805521;219;58;3;20
2019-09-05T11:07:32.000000;38.44985;-8.34173;143;72;3;11
2019-09-05T11:07:32.000000;38.43237;-8.165853;134;50;3;15
2019-09-05T11:07:32.000000;38.41504;-7.9941444;160;49;3;-9999
2019-09-05T11:07:32.000000;38.397842;-7.8262424;154;48;3;24
2019-09-05T11:07:33.000000;38.36077;-8.361384;129;76;3;9
2019-09-05T11:07:33.000000;38.343254;-8.185303;153;64;3;19
2019-09-05T11:07:33.000000;38.325912;-8.013694;181;70;3;25
2019-09-05T11:07:33.000000;38.3088;-7.8468065;116;60;3;20
2019-09-05T11:07:35.000000;38.27201;-8.382168;105;45;3;3
2019-09-05T11:07:35.000000;38.254524;-8.2066145;193;67;3;9
2019-09-05T11:07:35.000000;38.237194;-8.035237;192;73;3;14
2019-09-05T11:07:35.000000;38.219967;-7.867444;184;103;3;22
2019-09-05T11:07:36.000000;38.182793;-8.401259;110;57;3;9
2019-09-05T11:07:38.000000;38.11138;-8.599279;92;27;3;22
2019-09-05T11:07:38.000000;38.09394;-8.421655;107;49;3;8
2019-09-05T11:07:39.000000;38.02238;-8.618941;82;33;3;17
2019-09-05T11:07:39.000000;38.0049;-8.44113;117;49;3;7
2019-09-05T11:07:41.000000;37.933456;-8.6393585;86;32;3;14
2019-09-05T11:07:41.000000;37.915955;-8.46146;151;68;3;8
2019-09-05T11:07:42.000000;37.826836;-8.4807005;135;62;3;8
2019-10-08T11:50:11.000000;39.08271;-9.086531;69;29;3;12
2019-10-08T11:50:11.000000;39.05501;-8.9373255;58;44;2;3
2019-10-08T11:50:11.000000;39.026688;-8.785938;26;23;3;0
2019-10-08T11:50:11.000000;38.997746;-8.632418;33;27;3;7
2019-10-08T11:50:11.000000;38.96788;-8.475204;40;34;3;2
2019-10-08T11:50:11.000000;38.937374;-8.315872;37;20;3;10
2019-10-08T11:50:11.000000;38.905937;-8.152972;52;24;3;13
2019-10-08T11:50:11.000000;38.873558;-7.9865284;78;37;3;15
2019-10-08T11:50:11.000000;38.840305;-7.816963;70;26;3;23
2019-10-08T11:50:12.000000;38.99554;-9.120113;83;43;3;21
2019-10-08T11:50:12.000000;38.96775;-8.970329;67;51;3;0
2019-10-08T11:50:12.000000;38.93951;-8.819316;56;56;3;1
2019-10-08T11:50:12.000000;38.910587;-8.665837;32;22;3;5
2019-10-08T11:50:12.000000;38.88086;-8.509298;44;26;3;7
2019-10-08T11:50:12.000000;38.85036;-8.349915;48;19;3;11
2019-10-08T11:50:12.000000;38.81895;-8.187065;61;28;3;13
2019-10-08T11:50:12.000000;38.786736;-8.021373;69;29;3;22
2019-10-08T11:50:12.000000;38.753506;-7.851842;82;30;3;28
2019-10-08T11:50:14.000000;38.823196;-8.698441;24;19;3;3
2019-10-08T11:50:14.000000;38.79354;-8.542202;35;25;3;6
2019-10-08T11:50:14.000000;38.763084;-8.382978;46;27;3;10
2019-10-08T11:50:14.000000;38.73185;-8.220961;49;19;3;20
2019-10-08T11:50:14.000000;38.69967;-8.055386;60;24;3;28
2019-10-08T11:50:14.000000;38.666397;-7.8855095;76;29;3;28
2019-10-08T11:50:15.000000;38.73612;-8.731981;41;33;3;5
2019-10-08T11:50:15.000000;38.706528;-8.576001;52;33;3;10
2019-10-08T11:50:15.000000;38.676083;-8.416748;63;33;3;12
2019-10-08T11:50:15.000000;38.644863;-8.254726;64;33;3;19
2019-10-08T11:50:15.000000;38.612804;-8.089687;54;21;3;31
2019-10-08T11:50:15.000000;38.57956;-7.9198475;82;40;3;29
2019-10-08T11:50:17.000000;38.648758;-8.764387;36;25;3;3
2019-10-08T11:50:17.000000;38.6192;-8.608513;40;31;3;7
2019-10-08T11:50:17.000000;38.58882;-8.449495;40;23;3;9
2019-10-08T11:50:17.000000;38.55772;-8.28805;42;18;3;22
2019-10-08T11:50:17.000000;38.52558;-8.122469;53;28;3;25
2019-10-08T11:50:17.000000;38.49238;-7.95277;86;27;3;22
2019-10-08T11:50:18.000000;38.501724;-8.482801;56;33;3;6
2019-10-08T11:50:18.000000;38.47061;-8.321168;64;27;3;14
2019-10-08T11:50:18.000000;38.438503;-8.155674;84;20;3;16
2019-10-08T11:50:18.000000;38.40544;-7.986625;87;23;3;19
2019-10-08T11:50:18.000000;38.37142;-7.814126;71;23;3;26
2019-10-08T11:50:20.000000;38.414444;-8.515459;54;35;3;4
2019-10-08T11:50:20.000000;38.383354;-8.35386;68;32;3;10
2019-10-08T11:50:20.000000;38.35141;-8.189139;58;28;3;20
2019-10-08T11:50:20.000000;38.318405;-8.020306;82;27;3;23
2019-10-08T11:50:20.000000;38.2843;-7.8472395;61;25;3;22
2019-10-08T11:50:21.000000;38.3274;-8.549004;65;43;2;6
2019-10-08T11:50:21.000000;38.29626;-8.387062;49;17;3;6
2019-10-08T11:50:21.000000;38.264275;-8.222012;81;34;3;9
2019-10-08T11:50:21.000000;38.231323;-8.05336;84;28;3;12
2019-10-08T11:50:21.000000;38.197433;-7.8813043;89;42;3;21
2019-10-08T11:50:23.000000;38.24017;-8.581971;52;40;3;9
2019-10-08T11:50:23.000000;38.209103;-8.420323;70;38;3;10
2019-10-08T11:50:23.000000;38.177032;-8.254757;36;24;3;5
2019-10-08T11:50:23.000000;38.144165;-8.086443;65;37;3;10
2019-10-08T11:50:23.000000;38.110306;-7.9144316;72;30;3;17
2019-10-08T11:50:24.000000;38.153206;-8.615794;36;33;3;18
2019-10-08T11:50:24.000000;38.122;-8.453325;51;24;3;6
2019-10-08T11:50:24.000000;38.090096;-8.288514;59;37;3;7
2019-10-08T11:50:24.000000;38.05727;-8.120333;84;30;3;12
2019-10-08T11:50:24.000000;38.023483;-7.948607;86;41;3;20
2019-10-08T11:50:26.000000;38.065956;-8.648754;19;13;3;24
2019-10-08T11:50:26.000000;38.03479;-8.486404;32;20;3;10
2019-10-08T11:50:26.000000;38.00286;-8.321382;43;28;3;7
2019-10-08T11:50:26.000000;37.970108;-8.153466;70;36;3;13
2019-10-08T11:50:26.000000;37.936295;-7.981502;52;34;3;15
2019-10-08T11:50:26.000000;37.901337;-7.8051615;63;29;3;15
2019-10-08T11:50:27.000000;37.947716;-8.519478;57;24;3;10
2019-10-08T11:50:27.000000;37.915833;-8.354609;56;33;3;6
2019-10-08T11:50:27.000000;37.883163;-8.187052;87;39;3;14
2019-10-08T11:50:27.000000;37.849396;-8.0152445;91;32;3;16
2019-10-08T11:50:27.000000;37.814445;-7.838852;91;25;3;13
2019-10-08T11:50:29.000000;37.860424;-8.552078;43;29;3;9
2019-10-08T11:50:29.000000;37.82863;-8.387599;69;31;3;9
2019-10-08T11:50:29.000000;37.796074;-8.220524;75;26;3;20
2019-10-09T10:55:11.000000;38.473587;-8.403849;114;33;3;9
2019-10-09T10:55:11.000000;38.453728;-8.131878;134;26;3;16
2019-10-09T10:55:11.000000;38.434036;-7.8704967;142;25;3;24
2019-10-09T10:55:12.000000;38.38449;-8.419779;114;36;3;6
2019-10-09T10:55:12.000000;38.364563;-8.147376;130;25;3;18
2019-10-09T10:55:12.000000;38.344875;-7.88654;124;30;3;24
2019-10-09T10:55:13.000000;38.295773;-8.436964;99;23;3;3
2019-10-09T10:55:13.000000;38.27588;-8.165487;131;27;3;11
2019-10-09T10:55:13.000000;38.256126;-7.904337;128;45;3;22
2019-10-09T10:55:15.000000;38.206665;-8.451573;103;30;3;9
2019-10-09T10:55:15.000000;38.186867;-8.182014;120;28;3;6
2019-10-09T10:55:15.000000;38.167107;-7.921149;146;36;3;17
2019-10-09T10:55:16.000000;38.117836;-8.468368;88;24;3;8
2019-10-09T10:55:16.000000;38.098;-8.19889;127;39;3;7
2019-10-09T10:55:16.000000;38.078217;-7.938287;155;51;3;18
2019-10-09T10:55:18.000000;38.028683;-8.483724;82;20;3;11
2019-10-09T10:55:18.000000;38.00885;-8.214733;123;35;3;8
2019-10-09T10:55:18.000000;37.989075;-7.9546814;145;61;3;18
2019-10-09T10:55:19.000000;37.939953;-8.500209;89;22;3;9
2019-10-09T10:55:19.000000;37.92008;-8.23123;118;39;3;9
2019-10-09T10:55:19.000000;37.900314;-7.971881;112;37;3;16
2019-10-09T10:55:21.000000;37.850845;-8.515923;79;28;3;9
2019-10-09T10:55:21.000000;37.83086;-8.246053;113;35;3;18
2019-10-09T10:55:21.000000;37.811172;-7.988177;120;24;3;16
2019-10-27T10:42:46.000000;38.745617;-7.97117;118;59;2;-9999
2019-10-27T10:42:47.000000;38.65677;-7.981847;135;42;2;31
2019-10-27T10:42:49.000000;38.568443;-7.9964676;141;48;2;26
2019-10-27T10:42:50.000000;38.479492;-8.009491;157;69;2;20
2019-10-27T10:42:52.000000;38.39097;-8.023533;174;79;2;18
2019-10-27T10:42:55.000000;38.213676;-8.050146;332;183;2;-9999
2019-10-25T10:55:11.000000;38.34748;-8.421996;31;19;3;8
2019-10-25T10:55:11.000000;38.327507;-8.15045;33;18;3;15
2019-10-25T10:55:11.000000;38.30773;-7.889857;23;14;3;20
2019-10-25T10:55:13.000000;38.258392;-8.437712;33;19;3;8
2019-10-25T10:55:13.000000;38.238464;-8.167334;33;15;3;9
2019-10-25T10:55:13.000000;38.218605;-7.906121;30;25;3;20
2019-10-25T10:55:14.000000;38.16967;-8.45421;42;22;3;7
2019-10-25T10:55:14.000000;38.149757;-8.184545;35;25;3;6
2019-10-25T10:55:14.000000;38.129883;-7.923682;36;26;3;17
2019-10-25T10:55:16.000000;38.08049;-8.469021;22;11;3;13
2019-10-25T10:55:16.000000;38.060593;-8.200189;31;22;3;8
2019-10-25T10:55:16.000000;38.040703;-7.93962;40;39;3;19
2019-10-25T10:55:17.000000;37.991753;-8.486269;29;17;3;9
2019-10-25T10:55:17.000000;37.971794;-8.217136;33;20;3;9
2019-10-25T10:55:17.000000;37.95193;-7.9574547;33;29;3;16
2019-10-25T10:55:19.000000;37.902664;-8.502104;29;17;3;9
2019-10-25T10:55:19.000000;37.882656;-8.232828;34;25;3;12
2019-10-25T10:55:19.000000;37.862827;-7.9739723;30;18;3;15
2019-10-25T10:55:20.000000;37.813786;-8.518874;25;15;3;8
2019-10-25T10:55:20.000000;37.7937;-8.249092;39;20;3;17
2019-10-27T12:20:52.000000;37.83641;-8.100038;111;21;2;-9999
2019-10-06T12:02:13.000000;39.551895;-8.210316;136;52;3;23
2019-10-06T12:02:13.000000;39.49839;-7.9682975;52;31;3;16
2019-10-06T12:02:14.000000;39.516502;-8.479544;64;59;3;8
2019-10-06T12:02:14.000000;39.465485;-8.246176;112;75;3;4
2019-10-06T12:02:14.000000;39.41266;-8.007126;38;19;3;19
2019-10-06T12:02:16.000000;39.479477;-8.743739;31;35;3;27
2019-10-06T12:02:16.000000;39.43016;-8.5156145;57;52;3;2
2019-10-06T12:02:16.000000;39.379654;-8.284468;66;74;3;15
2019-10-06T12:02:16.000000;39.32665;-8.044384;33;31;3;19
2019-10-06T12:02:16.000000;39.27093;-7.794728;77;47;3;16
2019-10-06T12:02:17.000000;39.39303;-8.7797365;40;41;3;12
2019-10-06T12:02:17.000000;39.344147;-8.553516;46;38;3;1
2019-10-06T12:02:17.000000;39.293816;-8.323023;59;44;3;17
2019-10-06T12:02:17.000000;39.240826;-8.08284;47;34;3;18
2019-10-06T12:02:17.000000;39.185257;-7.8336744;102;40;3;16
2019-10-06T12:02:19.000000;39.353294;-9.033968;52;52;3;13
2019-10-06T12:02:19.000000;39.30661;-8.8156;34;29;3;8
2019-10-06T12:02:19.000000;39.25791;-8.590059;55;47;3;1
2019-10-06T12:02:19.000000;39.20755;-8.359245;77;33;2;13
2019-10-06T12:02:19.000000;39.154587;-8.119021;42;26;3;12
2019-10-06T12:02:19.000000;39.099243;-7.870704;81;29;3;14
2019-10-06T12:02:20.000000;39.26703;-9.070809;42;41;3;9
2019-10-06T12:02:20.000000;39.220497;-8.853019;34;27;3;7
2019-10-06T12:02:20.000000;39.171967;-8.628114;47;45;3;3
2019-10-06T12:02:20.000000;39.121586;-8.397057;62;33;3;10
2019-10-06T12:02:20.000000;39.068764;-8.157314;56;43;3;11
2019-10-06T12:02:20.000000;39.01366;-7.909902;73;34;3;18
2019-10-06T12:02:22.000000;39.180763;-9.1076145;20;20;3;16
2019-10-06T12:02:22.000000;39.134132;-8.889208;18;12;3;7
2019-10-06T12:02:22.000000;39.085674;-8.66449;18;13;3;3
2019-10-06T12:02:22.000000;39.03543;-8.4339;35;18;3;12
2019-10-06T12:02:22.000000;38.9826;-8.193924;50;54;3;9
2019-10-06T12:02:22.000000;38.92753;-7.9464836;58;36;3;14
2019-10-06T12:02:23.000000;39.094627;-9.1446;17;14;3;17
2019-10-06T12:02:23.000000;39.04795;-8.925792;27;29;3;2
2019-10-06T12:02:23.000000;38.999695;-8.701874;24;17;3;2
2019-10-06T12:02:23.000000;38.949345;-8.470598;38;27;3;3
2019-10-06T12:02:23.000000;38.89687;-8.232088;46;48;3;9
2019-10-06T12:02:23.000000;38.841972;-7.985242;52;27;3;17
2019-10-06T12:02:25.000000;39.008194;-9.180933;21;21;3;19
2019-10-06T12:02:25.000000;38.96151;-8.9619255;29;30;3;0
2019-10-06T12:02:25.000000;38.913395;-8.738535;16;8;3;3
2019-10-06T12:02:25.000000;38.863228;-8.507959;24;19;3;8
2019-10-06T12:02:25.000000;38.810837;-8.269665;31;31;3;14
2019-10-06T12:02:25.000000;38.756157;-8.023621;29;14;3;26
2019-10-06T12:02:26.000000;38.922062;-9.218023;27;26;3;23
2019-10-06T12:02:26.000000;38.875347;-8.998735;32;37;2;0
2019-10-06T12:02:26.000000;38.82733;-8.775633;33;35;3;3
2019-10-06T12:02:26.000000;38.777275;-8.545406;24;20;3;9
2019-10-06T12:02:26.000000;38.72505;-8.3077;35;18;3;17
2019-10-06T12:02:26.000000;38.67045;-8.061796;33;14;3;28
2019-10-06T12:02:26.000000;38.612778;-7.8049126;52;22;3;25
2019-10-06T12:02:28.000000;38.83563;-9.254008;22;18;3;27
2019-10-06T12:02:28.000000;38.740974;-8.811674;36;41;3;2
2019-10-06T12:02:28.000000;38.691082;-8.582059;26;24;3;11
2019-10-06T12:02:28.000000;38.63897;-8.344674;26;17;3;20
2019-10-06T12:02:28.000000;38.58459;-8.099617;24;20;3;35
2019-10-06T12:02:28.000000;38.526787;-7.841916;42;25;3;24
2019-10-06T12:02:29.000000;38.65499;-8.848811;42;39;3;2
2019-10-06T12:02:29.000000;38.60507;-8.618862;22;15;3;5
2019-10-06T12:02:29.000000;38.553123;-8.382092;28;13;3;17
2019-10-06T12:02:29.000000;38.498486;-8.13564;40;19;3;20
2019-10-06T12:02:29.000000;38.44123;-7.8802233;43;19;3;23
2019-10-06T12:02:31.000000;38.568764;-8.885513;35;35;3;8
2019-10-06T12:02:31.000000;38.51878;-8.655119;17;8;3;6
2019-10-06T12:02:31.000000;38.46662;-8.417183;24;16;3;7
2019-10-06T12:02:31.000000;38.412266;-8.171865;26;15;3;17
2019-10-06T12:02:31.000000;38.35529;-7.917515;33;16;3;27
2019-10-06T12:02:32.000000;38.380676;-8.454151;28;18;3;3
2019-10-06T12:02:32.000000;38.32647;-8.209321;34;20;3;14
2019-10-06T12:02:32.000000;38.269424;-7.954461;42;16;3;18
2019-10-06T12:02:33.000000;38.294273;-8.49032;18;13;3;4
2019-10-06T12:02:33.000000;38.23995;-8.2448015;21;15;3;8
2019-10-06T12:02:33.000000;38.183056;-7.990443;35;21;3;14
2019-10-06T12:02:35.000000;38.208595;-8.528176;23;18;3;7
2019-10-06T12:02:35.000000;38.1543;-8.28255;24;21;3;8
2019-10-06T12:02:35.000000;38.09751;-8.028449;38;24;3;14
2019-10-06T12:02:36.000000;38.122524;-8.565375;17;7;3;16
2019-10-06T12:02:36.000000;38.068054;-8.3187685;28;24;3;7
2019-10-06T12:02:36.000000;38.011475;-8.065457;32;20;3;17
2019-10-06T12:02:36.000000;37.95182;-7.80132;21;20;3;20
2019-10-06T12:02:38.000000;38.03661;-8.60232;15;8;3;15
2019-10-06T12:02:38.000000;37.982212;-8.355853;24;18;3;6
2019-10-06T12:02:38.000000;37.925636;-8.102333;33;21;3;12
2019-10-06T12:02:38.000000;37.866074;-7.8383765;25;16;3;14
2019-10-06T12:02:39.000000;37.895977;-8.392103;18;11;3;7
2019-10-06T12:02:39.000000;37.839653;-8.139541;20;16;3;19
2019-10-06T12:02:41.000000;37.81023;-8.429422;23;15;3;8
2019-10-20T10:36:33.000000;38.949722;-8.304647;154;87;2;-9999
2019-10-20T10:36:34.000000;38.86133;-8.313578;148;66;3;-9999
2019-10-20T10:36:34.000000;38.843353;-7.790182;170;45;3;22
2019-10-20T10:36:36.000000;38.773067;-8.324696;150;71;2;-9999
2019-10-20T10:36:36.000000;38.754974;-7.800992;140;35;3;29
2019-10-20T10:36:37.000000;38.66648;-7.8111653;151;59;3;27
2019-10-20T10:36:39.000000;38.596165;-8.343547;86;39;3;20
2019-10-20T10:36:39.000000;38.577988;-7.8241286;137;57;3;24
2019-10-20T10:36:40.000000;38.507782;-8.3538;71;15;3;15
2019-10-20T10:36:40.000000;38.48949;-7.834504;140;55;3;21
2019-10-20T10:36:41.000000;38.419548;-8.36759;68;21;3;6
2019-10-20T10:36:41.000000;38.401054;-7.845742;147;78;3;25
2019-10-20T10:36:43.000000;38.33094;-8.376005;76;17;3;8
2019-10-20T10:36:43.000000;38.31242;-7.8565955;131;45;3;20
2019-10-20T10:36:44.000000;38.24274;-8.3879595;70;18;3;7
2019-10-20T10:36:44.000000;38.2241;-7.868275;125;44;3;23
2019-10-20T10:36:46.000000;38.154297;-8.397803;94;45;3;6
2019-10-20T10:36:46.000000;38.135612;-7.8802567;137;41;3;16
2019-10-20T10:36:47.000000;38.065872;-8.409022;129;104;3;8
2019-10-20T10:36:47.000000;38.04709;-7.8916407;145;55;3;19
2019-10-20T10:36:49.000000;37.9774;-8.418283;171;121;2;-9999
2019-10-20T10:36:50.000000;37.8892;-8.430149;149;104;3;7
2019-10-20T10:36:50.000000;37.870255;-7.9148545;198;88;2;15
2019-10-20T10:36:52.000000;37.800575;-8.438941;132;60;3;9
2019-10-03T11:31:44.000000;39.50888;-8.9947195;348;58;3;9
2019-10-03T11:31:44.000000;39.49227;-8.879803;370;84;2;37
2019-10-03T11:31:46.000000;39.40399;-8.907334;365;58;3;18
